"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"Rt[99,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[99,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[99,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[99,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[99,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[99,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[100,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
"Rt[100,2]",1.13394722864205,0.00242056534811141,0.430057480948059,0.418388719751437,0.817656887121256,1.09369946843212,1.40440691720553,2.07176900492611,31565.988200044,1.00003973424914
"Rt[100,3]",0.574460006090022,0.000996296710812322,0.217224482027375,0.214343590629317,0.416677106980382,0.553858768054613,0.709635288734211,1.05504113266586,47537.9169480687,0.999989755829311
"Rt[100,4]",0.709187951680748,0.00134362643897775,0.287030477363927,0.247411403805866,0.498145101388355,0.677187208357786,0.885621761750717,1.35568645497612,45635.0934856226,0.999921887481588
"Rt[100,5]",0.547195963923698,0.000850283862734871,0.186529155715635,0.227782023475811,0.412944410287866,0.53330145790579,0.664567206720654,0.951877508516276,48124.4274194139,0.999969717280502
"Rt[100,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[100,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[100,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[100,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[100,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[100,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[101,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
"Rt[101,2]",1.13394722864205,0.00242056534811141,0.430057480948059,0.418388719751437,0.817656887121256,1.09369946843212,1.40440691720553,2.07176900492611,31565.988200044,1.00003973424914
"Rt[101,3]",0.574460006090022,0.000996296710812322,0.217224482027375,0.214343590629317,0.416677106980382,0.553858768054613,0.709635288734211,1.05504113266586,47537.9169480687,0.999989755829311
"Rt[101,4]",0.709187951680748,0.00134362643897775,0.287030477363927,0.247411403805866,0.498145101388355,0.677187208357786,0.885621761750717,1.35568645497612,45635.0934856226,0.999921887481588
"Rt[101,5]",0.547195963923698,0.000850283862734871,0.186529155715635,0.227782023475811,0.412944410287866,0.53330145790579,0.664567206720654,0.951877508516276,48124.4274194139,0.999969717280502
"Rt[101,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[101,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[101,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[101,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[101,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[101,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[102,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
"Rt[102,2]",1.13394722864205,0.00242056534811141,0.430057480948059,0.418388719751437,0.817656887121256,1.09369946843212,1.40440691720553,2.07176900492611,31565.988200044,1.00003973424914
"Rt[102,3]",0.574460006090022,0.000996296710812322,0.217224482027375,0.214343590629317,0.416677106980382,0.553858768054613,0.709635288734211,1.05504113266586,47537.9169480687,0.999989755829311
"Rt[102,4]",0.709187951680748,0.00134362643897775,0.287030477363927,0.247411403805866,0.498145101388355,0.677187208357786,0.885621761750717,1.35568645497612,45635.0934856226,0.999921887481588
"Rt[102,5]",0.547195963923698,0.000850283862734871,0.186529155715635,0.227782023475811,0.412944410287866,0.53330145790579,0.664567206720654,0.951877508516276,48124.4274194139,0.999969717280502
"Rt[102,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[102,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[102,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[102,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[102,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[102,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[103,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
"Rt[103,2]",1.13394722864205,0.00242056534811141,0.430057480948059,0.418388719751437,0.817656887121256,1.09369946843212,1.40440691720553,2.07176900492611,31565.988200044,1.00003973424914
"Rt[103,3]",0.574460006090022,0.000996296710812322,0.217224482027375,0.214343590629317,0.416677106980382,0.553858768054613,0.709635288734211,1.05504113266586,47537.9169480687,0.999989755829311
"Rt[103,4]",0.709187951680748,0.00134362643897775,0.287030477363927,0.247411403805866,0.498145101388355,0.677187208357786,0.885621761750717,1.35568645497612,45635.0934856226,0.999921887481588
"Rt[103,5]",0.547195963923698,0.000850283862734871,0.186529155715635,0.227782023475811,0.412944410287866,0.53330145790579,0.664567206720654,0.951877508516276,48124.4274194139,0.999969717280502
"Rt[103,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[103,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[103,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[103,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[103,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[103,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[104,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
"Rt[104,2]",1.13394722864205,0.00242056534811141,0.430057480948059,0.418388719751437,0.817656887121256,1.09369946843212,1.40440691720553,2.07176900492611,31565.988200044,1.00003973424914
"Rt[104,3]",0.574460006090022,0.000996296710812322,0.217224482027375,0.214343590629317,0.416677106980382,0.553858768054613,0.709635288734211,1.05504113266586,47537.9169480687,0.999989755829311
"Rt[104,4]",0.709187951680748,0.00134362643897775,0.287030477363927,0.247411403805866,0.498145101388355,0.677187208357786,0.885621761750717,1.35568645497612,45635.0934856226,0.999921887481588
"Rt[104,5]",0.547195963923698,0.000850283862734871,0.186529155715635,0.227782023475811,0.412944410287866,0.53330145790579,0.664567206720654,0.951877508516276,48124.4274194139,0.999969717280502
"Rt[104,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[104,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[104,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[104,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[104,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[104,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[105,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
"Rt[105,2]",1.13394722864205,0.00242056534811141,0.430057480948059,0.418388719751437,0.817656887121256,1.09369946843212,1.40440691720553,2.07176900492611,31565.988200044,1.00003973424914
"Rt[105,3]",0.574460006090022,0.000996296710812322,0.217224482027375,0.214343590629317,0.416677106980382,0.553858768054613,0.709635288734211,1.05504113266586,47537.9169480687,0.999989755829311
"Rt[105,4]",0.709187951680748,0.00134362643897775,0.287030477363927,0.247411403805866,0.498145101388355,0.677187208357786,0.885621761750717,1.35568645497612,45635.0934856226,0.999921887481588
"Rt[105,5]",0.547195963923698,0.000850283862734871,0.186529155715635,0.227782023475811,0.412944410287866,0.53330145790579,0.664567206720654,0.951877508516276,48124.4274194139,0.999969717280502
"Rt[105,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[105,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[105,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[105,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[105,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[105,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[106,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
"Rt[106,2]",1.13394722864205,0.00242056534811141,0.430057480948059,0.418388719751437,0.817656887121256,1.09369946843212,1.40440691720553,2.07176900492611,31565.988200044,1.00003973424914
"Rt[106,3]",0.574460006090022,0.000996296710812322,0.217224482027375,0.214343590629317,0.416677106980382,0.553858768054613,0.709635288734211,1.05504113266586,47537.9169480687,0.999989755829311
"Rt[106,4]",0.709187951680748,0.00134362643897775,0.287030477363927,0.247411403805866,0.498145101388355,0.677187208357786,0.885621761750717,1.35568645497612,45635.0934856226,0.999921887481588
"Rt[106,5]",0.547195963923698,0.000850283862734871,0.186529155715635,0.227782023475811,0.412944410287866,0.53330145790579,0.664567206720654,0.951877508516276,48124.4274194139,0.999969717280502
"Rt[106,6]",0.422899782443163,0.000878517869647891,0.187073730094591,0.132276811376365,0.284172568407399,0.39870023043109,0.535829197250274,0.846229899062343,45344.478558948,0.999944172668816
"Rt[106,7]",0.539997714301044,0.00142389089271949,0.268416021953604,0.149220332150826,0.342586500362708,0.496591184262587,0.689775608193972,1.17326470735362,35535.583150149,1.00014295063965
"Rt[106,8]",0.567746391098088,0.0010485000692619,0.226290928803576,0.198428784948185,0.40005723106142,0.54526444024199,0.707558673914086,1.07007280601766,46579.7724918794,0.999993970027877
"Rt[106,9]",0.647078175158171,0.00149858539697834,0.278186127522479,0.213865670149445,0.442251274830802,0.611629473250283,0.813272027981875,1.27777157440317,34459.4185698009,1.00009960944306
"Rt[106,10]",1.03621390520912,0.00131496068366117,0.283608483754475,0.515236791578889,0.838473567073428,1.02427595214149,1.22035868772038,1.62543342562621,46517.1287417253,1.00002988891889
"Rt[106,11]",0.514621733436835,0.0010272690393822,0.208490393797544,0.178605582223971,0.361810107715669,0.492580776658221,0.641742034246273,0.983541403442685,41191.1294961476,0.999961514804543
"Rt[107,1]",1.00988703900281,0.00143743823106889,0.308167868925089,0.453411088328674,0.792184831146431,0.992691218054498,1.21197017883595,1.65170390753986,45961.7257771333,1.00002638184199
